,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
24028,9408,35.0,4.4,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,41,13417.784729559795
24029,24643,33.0,4.6,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,22,13417.784729559795
24030,36326,25.0,4.6,Windy,Low,2,Drinks,electric_scooter,0.0,No,,13,13417.784729559795
24031,16449,34.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28,13417.784729559795
24032,36492,37.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,13417.784729559795
24033,24647,37.0,4.6,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,13417.784729559795
24034,44358,23.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Urban,19,13417.784729559795
24035,29281,33.0,4.5,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,30,13416.050259053223
24036,7664,32.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,13416.050259053223
24037,13119,,,,,0,Drinks,motorcycle,,No,Metropolitian,27,13416.050259053223
24038,35304,23.0,4.5,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,21,13416.050259053223
24039,42052,30.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,13416.050259053223
24040,33064,23.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,13416.050259053223
24041,37974,25.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,13416.050259053223
24042,6457,23.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,13416.050259053223
24043,14245,37.0,4.0,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,43,13414.286861715624
24044,15005,36.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,22,13414.286861715624
24045,27219,23.0,4.7,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20,13414.286861715624
24046,44294,27.0,5.0,Cloudy,Jam,2,Snack,motorcycle,0.0,No,Urban,24,13414.286861715624
24047,7181,30.0,4.2,Sandstorms,High,0,Buffet,motorcycle,3.0,Yes,Metropolitian,49,13414.286861715624
24048,24430,21.0,4.8,Windy,Medium,1,Buffet,motorcycle,0.0,No,Urban,23,13414.286861715624
24049,12907,33.0,4.3,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,35,13414.286861715624
24050,8302,37.0,4.5,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,20,13414.286861715624
24051,21330,,,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,28,13408.297462166676
24052,30593,26.0,4.7,Windy,Low,1,Snack,scooter,0.0,No,Metropolitian,18,13408.297462166676
24053,25465,37.0,4.7,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,37,13408.297462166676
24054,44302,39.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,13408.297462166676
24055,3534,31.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,13408.297462166676
24056,13727,28.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,13408.297462166676
24057,8384,31.0,4.1,Cloudy,Jam,2,Meal,motorcycle,2.0,Yes,Urban,43,13408.297462166676
24058,22873,26.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,13408.297462166676
24059,4454,37.0,4.8,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,26,13408.297462166676
24060,33495,38.0,4.1,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,13408.297462166676
24061,25721,29.0,4.9,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,15,13408.297462166676
24062,17765,30.0,4.6,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,26,13408.297462166676
24063,37536,26.0,4.9,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,13406.879062266644
24064,2613,22.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,13406.879062266644
24065,22560,26.0,4.5,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,13406.879062266644
24066,37695,30.0,3.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,42,13406.879062266644
24067,9953,36.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,,24,13406.879062266644
24068,28522,30.0,4.7,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,13406.879062266644
24069,17959,34.0,4.6,Cloudy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,44,13406.879062266644
24070,36019,20.0,4.9,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,22,13406.879062266644
24071,45503,28.0,4.9,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,13406.879062266644
24072,1617,34.0,4.5,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Urban,27,13406.879062266644
24073,14219,30.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,13406.2166312423
24074,12121,36.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,27,13406.2166312423
24075,9522,30.0,5.0,Sandstorms,Medium,2,Snack,electric_scooter,,No,Metropolitian,30,13406.2166312423
24076,38741,32.0,4.5,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,30,13406.2166312423
24077,32333,27.0,4.5,Sunny,Jam,2,Buffet,scooter,0.0,,Metropolitian,11,13406.2166312423
24078,28988,,,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,13,13406.2166312423
24079,24005,35.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,28,13406.2166312423
24080,17693,32.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,13406.2166312423
24081,21442,20.0,4.0,Cloudy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,37,13403.232319471083
24082,26250,20.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,27,13403.232319471083
24083,18702,20.0,5.0,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,13403.232319471083
24084,405,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,13403.232319471083
24085,16603,37.0,4.6,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,13403.232319471083
24086,4123,30.0,4.3,Windy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,43,13403.232319471083
24087,33873,36.0,5.0,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,13403.232319471083
24088,8756,21.0,4.6,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,23,13403.232319471083
24089,2037,23.0,4.6,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,37,13403.232319471083
24090,24331,27.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,13403.232319471083
24091,1022,35.0,4.8,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,27,13403.232319471083
24092,37472,36.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,13391.79684108002
24093,7434,34.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,13390.795116821535
24094,10885,37.0,4.3,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,13390.795116821535
24095,33747,36.0,4.7,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,51,13390.795116821535
24096,16650,39.0,4.9,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Urban,15,13390.795116821535
24097,29389,37.0,5.0,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,27,13390.795116821535
24098,36466,31.0,3.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,33,13390.795116821535
24099,27724,39.0,4.6,Fog,Low,2,Meal,electric_scooter,0.0,No,Urban,18,13390.795116821535
24100,38873,38.0,4.9,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,13390.795116821535
24101,35059,38.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,13390.795116821535
24102,32080,39.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,13390.795116821535
24103,38241,35.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,13390.795116821535
24104,13305,33.0,4.9,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,30,13390.795116821535
24105,1263,29.0,5.0,Sunny,Medium,1,Buffet,scooter,,No,Metropolitian,19,13390.795116821535
24106,8539,23.0,4.7,Stormy,High,2,Meal,scooter,0.0,No,Urban,10,13389.368390591666
24107,19968,25.0,4.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,13389.368390591666
24108,17435,31.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18,13389.368390591666
24109,21146,33.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,29,13389.368390591666
24110,37176,25.0,4.6,Sunny,High,2,Meal,scooter,,No,Urban,15,13389.368390591666
24111,34182,31.0,4.9,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,16,13389.368390591666
24112,42958,32.0,4.9,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,17,13389.368390591666
24113,10845,24.0,4.1,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,41,13389.368390591666
24114,395,28.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,13389.368390591666
24115,16488,33.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,13389.368390591666
24116,9260,22.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,13389.368390591666
24117,45036,23.0,4.8,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16,13389.368390591666
24118,32099,27.0,4.2,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,13351.465382076634
24119,25168,32.0,4.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,13351.249159898365
24120,8938,25.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,13351.249159898365
24121,8950,28.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,26,13351.249159898365
24122,39220,22.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,13351.249159898365
24123,31133,23.0,5.0,Windy,Low,2,Buffet,electric_scooter,0.0,No,Urban,12,13351.249159898365
24124,44374,39.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47,13351.249159898365
24125,45569,30.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,13351.249159898365
24126,28475,21.0,4.1,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,31,13351.249159898365
24127,26868,32.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,No,Urban,48,13351.249159898365
24128,30193,37.0,4.7,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,13351.249159898365
24129,17279,37.0,4.6,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,15,13351.249159898365
24130,38926,,,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,13344.419544544937
24131,4250,20.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,25,13344.419544544937
24132,12196,37.0,4.6,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,23,13344.419544544937
24133,1225,22.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,13344.419544544937
24134,6408,24.0,4.9,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,13344.419544544937
24135,21662,38.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,13344.419544544937
24136,4754,20.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,35,13344.419544544937
24137,33646,20.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,13344.419544544937
24138,6955,35.0,4.8,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,18,13344.419544544937
24139,41253,38.0,4.8,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Urban,22,13344.419544544937
24140,8619,29.0,4.5,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,27,13344.419544544937
24141,33857,22.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,20,13344.419544544937
24142,38790,21.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,20,13344.419544544937
24143,39727,31.0,4.1,Fog,Jam,2,Snack,motorcycle,1.0,No,Urban,35,13344.419544544937
24144,4860,21.0,4.7,Sandstorms,Jam,1,Meal,scooter,1.0,No,Urban,25,13342.679315346952
24145,15442,31.0,3.5,Stormy,Jam,1,Meal,scooter,2.0,No,Metropolitian,39,13342.679315346952
24146,43640,39.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,30,13342.679315346952
24147,37535,31.0,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,18,13342.679315346952
24148,12165,21.0,4.8,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,29,13342.679315346952
24149,37746,,,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,13342.679315346952
24150,22650,33.0,4.5,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,13342.679315346952
24151,31514,34.0,4.2,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,13342.679315346952
24152,29255,25.0,5.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,13342.679315346952
24153,37315,22.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,18,13342.679315346952
24154,10419,38.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Urban,33,13342.679315346952
24155,32019,35.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,13342.679315346952
24156,15467,31.0,4.0,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,32,13342.679315346952
24157,41267,38.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,17,13342.679315346952
24158,9466,35.0,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,13342.679315346952
24159,14568,30.0,4.6,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Urban,25,13340.910062008257
24160,18433,32.0,5.0,Fog,Jam,2,Buffet,scooter,2.0,Yes,Urban,39,13340.910062008257
24161,18292,37.0,4.2,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,38,13340.910062008257
24162,26284,21.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,26,13340.910062008257
24163,20471,,,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,42,13340.910062008257
24164,28004,25.0,4.9,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,17,13340.910062008257
24165,16489,32.0,4.3,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,31,13340.910062008257
24166,24086,29.0,4.6,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,12,13340.910062008257
24167,26451,35.0,4.9,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,30,13340.910062008257
24168,13093,32.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Urban,44,13340.910062008257
24169,17564,21.0,4.8,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,13340.910062008257
24170,17878,30.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,13334.900762923784
24171,16445,27.0,5.0,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,13334.900762923784
24172,14557,24.0,5.0,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,21,13334.900762923784
24173,40353,28.0,4.8,Fog,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,14,13334.900762923784
24174,21806,37.0,4.8,Cloudy,Low,1,Drinks,motorcycle,,No,Metropolitian,17,13334.900762923784
24175,28069,33.0,4.1,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,32,13334.900762923784
24176,33556,33.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,13334.900762923784
24177,26580,37.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,39,13334.900762923784
24178,21742,32.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,38,13334.900762923784
24179,22758,38.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,34,13334.900762923784
24180,5967,22.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,13334.900762923784
24181,39474,25.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,13333.477648282487
24182,10995,36.0,3.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,33,13333.477648282487
24183,33220,23.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,23,13333.477648282487
24184,24687,23.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,20,13333.477648282487
24185,23913,25.0,4.7,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,13333.477648282487
24186,26162,29.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,13333.477648282487
24187,31335,33.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,13333.477648282487
24188,3889,29.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,17,13333.477648282487
24189,10866,26.0,4.2,Fog,Jam,1,Drinks,motorcycle,0.0,No,Urban,33,13333.477648282487
24190,16980,22.0,4.8,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,13333.477648282487
24191,29427,24.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,13333.477648282487
24192,33707,24.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,,16,13333.477648282487
24193,11055,35.0,4.3,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,13332.813015062437
24194,5639,24.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,13332.813015062437
24195,4849,35.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,50,13332.813015062437
24196,3299,21.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,13332.813015062437
24197,64,29.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,13332.813015062437
24198,34195,24.0,4.6,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,13332.813015062437
24199,17932,28.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,26,13332.813015062437
24200,13672,38.0,4.3,Stormy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,33,13332.813015062437
24201,19416,39.0,4.7,Stormy,Low,2,Snack,scooter,,No,Metropolitian,15,13332.813015062437
24202,30755,,,Cloudy,Low,2,Snack,electric_scooter,,No,Metropolitian,14,13332.813015062437
24203,44361,37.0,4.9,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,13329.818588319664
24204,6182,37.0,4.2,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,13329.818588319664
24205,15591,30.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,13329.818588319664
24206,12661,38.0,4.5,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,36,13329.818588319664
24207,3856,34.0,4.9,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16,13329.818588319664
24208,20843,34.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,13329.818588319664
24209,10223,32.0,4.4,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,13329.818588319664
24210,18213,25.0,4.9,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,13329.818588319664
24211,44969,37.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,23,13329.818588319664
24212,14258,38.0,5.0,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,13329.818588319664
24213,22222,23.0,4.5,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,22,13324.548011670786
24214,15453,33.0,3.5,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,36,13317.3401818537
24215,10437,20.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,13317.3401818537
24216,17868,33.0,4.2,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,13317.3401818537
24217,15816,26.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,13317.3401818537
24218,23765,34.0,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,18,13317.3401818537
24219,44505,,,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,34,13317.3401818537
24220,13696,24.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,15,13317.3401818537
24221,16462,38.0,4.7,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,48,13317.3401818537
24222,21555,27.0,4.5,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,13317.3401818537
24223,10110,21.0,4.7,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Urban,15,13317.3401818537
24224,42699,31.0,4.8,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,13317.3401818537
24225,16943,30.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,32,13317.3401818537
24226,34999,25.0,4.7,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,17,13317.3401818537
24227,26251,33.0,5.0,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,13315.908702871173
24228,28646,23.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,13315.908702871173
24229,41383,26.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,13315.908702871173
24230,10440,34.0,4.5,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,13315.908702871173
24231,9616,32.0,4.8,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,13315.908702871173
24232,25339,24.0,4.7,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,13315.908702871173
24233,8660,29.0,4.7,Fog,Low,2,Snack,electric_scooter,0.0,No,Urban,11,13315.908702871173
24234,27,20.0,4.7,Windy,High,1,Snack,scooter,0.0,No,Urban,10,13315.908702871173
24235,35276,39.0,4.3,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,13315.908702871173
24236,10967,24.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,13315.908702871173
24237,20531,,,,,3,Drinks,scooter,1.0,No,Urban,10,13315.908702871173
24238,17189,30.0,4.9,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,13308.662619126291
24239,10534,22.0,4.8,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,28,13277.661981946072
24240,26129,20.0,5.0,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,12,13277.661981946072
24241,23235,21.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,24,13277.661981946072
24242,33554,29.0,4.7,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,27,13277.661981946072
24243,27313,20.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,13277.661981946072
24244,39648,20.0,4.8,Fog,Low,2,Meal,scooter,0.0,No,Urban,17,13277.661981946072
24245,14239,35.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,34,13277.661981946072
24246,34002,22.0,4.8,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,16,13277.661981946072
24247,38661,32.0,4.3,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,38,13277.661981946072
24248,44478,28.0,4.8,Cloudy,Jam,2,Buffet,scooter,0.0,No,Urban,35,13277.661981946072
24249,5302,35.0,3.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,13277.661981946072
24250,15797,24.0,4.7,Windy,Medium,1,Meal,scooter,0.0,No,Metropolitian,20,13277.661981946072
24251,29527,31.0,4.6,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,13270.80949487928
24252,14776,38.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,38,13270.80949487928
24253,22787,39.0,4.0,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,13270.80949487928
24254,42611,37.0,4.2,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,13270.80949487928
24255,36092,26.0,4.1,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,34,13270.80949487928
24256,41195,27.0,4.9,Cloudy,Low,1,Meal,motorcycle,1.0,No,,13,13270.80949487928
24257,29393,35.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20,13270.80949487928
24258,7750,21.0,4.6,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,19,13270.80949487928
24259,10047,33.0,4.7,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,13270.80949487928
24260,5349,20.0,4.8,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,13270.80949487928
24261,33890,36.0,4.5,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,13270.80949487928
24262,21004,27.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,23,13270.80949487928
24263,3454,39.0,4.8,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,17,13270.80949487928
24264,362,31.0,4.0,Windy,Medium,0,Drinks,motorcycle,3.0,Yes,Metropolitian,45,13269.063434681617
24265,35255,25.0,5.0,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,12,13269.063434681617
24266,44560,28.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,25,13269.063434681617
24267,10753,29.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,23,13269.063434681617
24268,13338,20.0,4.7,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,18,13269.063434681617
24269,11167,31.0,4.7,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,13269.063434681617
24270,15802,35.0,4.7,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,47,13269.063434681617
24271,34049,39.0,4.5,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22,13267.288251781894
24272,21825,20.0,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,12,13267.288251781894
